external_commit,external_file,external_line,external_address,external_symbol,explicit_size,base_pdata_size,candidate_kind,candidate_addresses,reciprocal_unique_candidate,candidate_registered,status,confidence,action
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,37249,0x82C82038,ProcessAndProcessAndProcess115_82C82038,,0x00000074,branch-normalized,0x82C88938,0x82C88938,0x82C88938,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,37253,0x82C820B0,ProcessAndProcessAndProcess116_82C820B0,,0x00000084,branch-normalized,0x82C889B0,0x82C889B0,0x82C889B0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,37565,0x82C82138,ProcessAndProcessAndProcess186_82C82138,,0x000000E8,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,30958,0x82C82220,ProcessAndGrowHashTable_82C82220,,0x000000B8,branch-normalized,0x82C88B20,0x82C88B20,0x82C88B20,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,28729,0x82C822D8,HashTableLookup_82C822D8,,0x00000100,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,28743,0x82C823D8,ProcessGlobalStruct_82C823D8,,0x000000FC,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38541,0x82C825A0,ProcessAndProcessAndProcess429_82C825A0,,0x00000030,raw-exact,0x82C88EA0,0x82C88EA0,0x82C88EA0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,45411,0x82C82A80,ProcessAndProcessAndProcess2082_82C82A80,,0x00000340,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,46851,0x82C82EA8,ProcessAndProcessAndProcess2430_82C82EA8,,0x0000013C,branch-normalized,0x82321D80;0x8236AAF8;0x82376B18;0x82B71B80;0x82C0CE08;0x82C896B0,,0x82321D80;0x8236AAF8;0x82376B18;0x82B71B80;0x82C0CE08;0x82C896B0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,818,0x82C842C8,SubObject_VcallSlot3_GatedStore32_82C842C8,,0x000000D4,raw-exact,0x82C8AAE0,0x82C8AAE0,0x82C8AAE0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38545,0x82C85F00,ProcessAndProcessAndProcess430_82C85F00,,0x00000064,branch-normalized,0x82C8C6B0;0x82C8C718,,0x82C8C6B0;0x82C8C718,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,34052,0x82C86260,LookupFromStructure_82C86260,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38549,0x82C86338,ProcessAndProcessAndProcess431_82C86338,,0x00000050,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38553,0x82C86388,ProcessAndProcessAndProcess432_82C86388,,0x00000060,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38557,0x82C863E8,ProcessAndProcessAndProcess433_82C863E8,,0x00000108,branch-normalized,0x82C8CC00,0x82C8CC00,0x82C8CC00,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,33907,0x82C864F0,CopyFields_82C864F0,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,31295,0x82C866B8,ProcessAndLookupAndStore_82C866B8,,0x00000070,branch-normalized,0x82C8CED0,0x82C8CED0,0x82C8CED0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,32782,0x82C86728,ProcessAndResolveValue_82C86728,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,32787,0x82C867E0,ResolveValue_Thunk_82C867E0,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,48441,0x82C867E8,TailCall_82C867E8,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,33914,0x82C86988,ProcessAndAllocateAndProcess2_82C86988,,0x000000A4,raw-exact,0x82C8D1B0,0x82C8D1B0,0x82C8D1B0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,33919,0x82C86A30,CopyField_82C86A30,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,34058,0x82C86C50,CallFromStructure_82C86C50,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,34065,0x82C86EC0,ProcessAndLookupAndCall_82C86EC0,,0x00000044,branch-normalized,0x82C8D6E8,0x82C8D6E8,0x82C8D6E8,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38561,0x82C874E0,ProcessAndProcessAndProcess434_82C874E0,,0x00000054,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38565,0x82C87538,ProcessAndProcessAndProcess435_82C87538,,0x00000060,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,37569,0x82C87A28,ProcessAndProcessAndProcess187_82C87A28,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,35457,0x82C87A50,AllocateAndIncrementCounter_82C87A50,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,34985,0x82C87A68,DestructAndFree_82C87A68,,0x00000038,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,37573,0x82C87AA0,ProcessAndProcessAndProcess188_82C87AA0,,0x00000068,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38569,0x82C87BC0,ProcessAndProcessAndProcess436_82C87BC0,,0x00000070,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,33926,0x82C87C30,ProcessAndLookupAndProcess_82C87C30,,0x0000006C,branch-normalized,0x82C8E458,0x82C8E458,0x82C8E458,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,33934,0x82C87CA0,ProcessAndLookupAndProcess2_82C87CA0,,0x00000098,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,31590,0x82C87D48,CheckForNonWhitespace_82C87D48,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,31600,0x82C87E98,ProcessAndLookupAndComputeLength_82C87E98,,0x00000098,branch-normalized,0x82C8E6C0,0x82C8E6C0,0x82C8E6C0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38573,0x82C88030,ProcessAndProcessAndProcess437_82C88030,,0x00000088,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38577,0x82C880B8,ProcessAndProcessAndProcess438_82C880B8,,0x0000019C,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38581,0x82C88390,ProcessAndProcessAndProcess439_82C88390,,0x00000130,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,33942,0x82C88520,ProcessAndCallAndProcess_82C88520,,0x00000084,branch-normalized,0x82C8ED48,0x82C8ED48,0x82C8ED48,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,33948,0x82C885A8,CallMethod_82C885A8,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,37577,0x82C88628,ProcessAndProcessAndProcess189_82C88628,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38585,0x82C88630,ProcessAndProcessAndProcess440_82C88630,,0x00000044,raw-exact,0x82C8EE58,0x82C8EE58,0x82C8EE58,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,37581,0x82C88678,ProcessAndProcessAndProcess190_82C88678,,0x00000078,raw-exact,0x82C8EEA0,0x82C8EEA0,0x82C8EEA0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,37585,0x82C88A58,ProcessAndProcessAndProcess191_82C88A58,,0x00000068,branch-normalized,0x82C8F280,0x82C8F280,0x82C8F280,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38589,0x82C88AC0,ProcessAndProcessAndProcess441_82C88AC0,,0x00000074,branch-normalized,0x82C8F2E8,0x82C8F2E8,0x82C8F2E8,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38593,0x82C88BC8,ProcessAndProcessAndProcess442_82C88BC8,,0x00000090,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,33955,0x82C88D00,ConstructAndZeroAndProcess_82C88D00,,0x00000074,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,34072,0x82C88D78,InsertNodeIntoList_82C88D78,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,34079,0x82C88DE0,ConstructAndInsertNode_82C88DE0,,0x00000084,raw-exact,0x82C8F608,0x82C8F608,0x82C8F608,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,34087,0x82C88E68,ProcessAndMatchAndInsert_82C88E68,,0x0000007C,branch-normalized,0x82C8F690,0x82C8F690,0x82C8F690,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,31306,0x82C88EE8,ProcessAndSearchTable_82C88EE8,,0x00000070,branch-normalized,0x82C8F710,0x82C8F710,0x82C8F710,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,33963,0x82C88F88,ProcessAndLinkAndProcess_82C88F88,,0x0000009C,branch-normalized,0x82C8F7B0,0x82C8F7B0,0x82C8F7B0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38597,0x82C89028,ProcessAndProcessAndProcess443_82C89028,,0x00000054,branch-normalized,0x82C8F850,0x82C8F850,0x82C8F850,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,33971,0x82C89080,ProcessAndFreeAndProcess_82C89080,,0x0000008C,branch-normalized,0x82C8F8A8,0x82C8F8A8,0x82C8F8A8,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,33980,0x82C89110,ProcessAndRecurseAndProcess_82C89110,,0x000000F8,branch-normalized,0x82C8F938,0x82C8F938,0x82C8F938,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,36705,0x82C89208,ProcessAndRecurseAndProcess2_82C89208,,0x00000068,raw-exact,0x82C8FA30,0x82C8FA30,0x82C8FA30,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,33987,0x82C89270,ProcessAndGrowHashTableAndConstruct_82C89270,,0x00000054,branch-normalized,0x82C8FA98,0x82C8FA98,0x82C8FA98,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,36305,0x82C89638,ProcessAndParseAndProcess_82C89638,,0x00000208,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,47802,0x82C89840,SwitchDispatch_82C89840,0x00000078,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,47806,0x82C898B8,SwitchDispatch_82C898B8,0x000000A8,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,47810,0x82C89960,SwitchDispatch_82C89960,0x000000AC,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,48019,0x82C89A0C,Func_82C89A0C,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38601,0x82C89A18,ProcessAndProcessAndProcess444_82C89A18,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38605,0x82C89AB0,ProcessAndProcessAndProcess445_82C89AB0,,0x0000046C,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,35127,0x82C8A210,ProcessAndDispatchAndProcess2_82C8A210,,0x00000380,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,34900,0x82C8A988,ProcessAndDispatchAndProcess_82C8A988,,0x000005BC,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,32638,0x82C8AF48,ProcessAndDispatchIndex_82C8AF48,,0x000006AC,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,30341,0x82C8B5F8,ProcessAndDispatchByType_82C8B5F8,,0x00000390,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,36309,0x82C8C178,ProcessAndDispatchAndProcess23_82C8C178,,0x00000874,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,47814,0x82C8C9F0,SwitchDispatch_82C8C9F0,0x00000150,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,47818,0x82C8CF00,SwitchDispatch_82C8CF00,0x00000100,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,33995,0x82C8D000,DispatchAndParseAndProcess_82C8D000,,0x000002F0,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,47822,0x82C8D3F0,SwitchDispatch_82C8D3F0,0x000001E8,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,37589,0x82C8D5D8,CompareAndProcess_82C8D5D8,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,47826,0x82C8D630,Str_BoundedCopy_82C8D630,0x000000D8,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,47830,0x82C8D750,SwitchDispatch_82C8D750,0x000000D0,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,48443,0x82C8D820,Func_82C8D820,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,47834,0x82C8DAE8,SwitchDispatch_82C8DAE8,0x000000F8,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,36709,0x82C97030,ProcessAndCompareAndProcess_82C97030,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,35225,0x82C970B0,ProcessAndVcallAndReturn_82C970B0,,0x0000006C,raw-exact,0x82C9D8D8,0x82C9D8D8,0x82C9D8D8,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,47838,0x82C97120,SwitchDispatch_82C97120,0x00000098,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,37257,0x82C971B8,ProcessAndProcessAndProcess117_82C971B8,,0x0000029C,branch-normalized,0x82C9D9E0,0x82C9D9E0,0x82C9D9E0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38609,0x82C97458,ProcessAndProcessAndProcess446_82C97458,,0x00000334,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,37261,0x82C97EE0,ProcessAndProcessAndProcess118_82C97EE0,,0x0000008C,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38613,0x82C97F70,ProcessAndProcessAndProcess447_82C97F70,,0x000002A8,branch-normalized,0x82C9E798,0x82C9E798,0x82C9E798,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38617,0x82C98218,ProcessAndProcessAndProcess448_82C98218,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,37593,0x82C98268,ProcessAndProcessAndProcess192_82C98268,,0x00000080,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38621,0x82C982E8,ProcessAndProcessAndProcess449_82C982E8,,0x000000C4,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38625,0x82C983B0,ProcessAndProcessAndProcess450_82C983B0,,0x0000006C,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,36473,0x82C98658,ProcessAndIterateAndProcess3_82C98658,,0x00000058,branch-normalized,0x82C9EE80,0x82C9EE80,0x82C9EE80,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38629,0x82C986B0,ProcessAndProcessAndProcess451_82C986B0,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38633,0x82C986D0,ProcessAndProcessAndProcess452_82C986D0,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38637,0x82C986E0,ProcessAndProcessAndProcess453_82C986E0,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38641,0x82C986E8,ProcessAndProcessAndProcess454_82C986E8,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38645,0x82C986F8,ProcessAndProcessAndProcess455_82C986F8,,0x000001B4,branch-normalized,0x82C9EF20,0x82C9EF20,0x82C9EF20,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,38649,0x82C98970,ProcessAndProcessAndProcess456_82C98970,,0x000000DC,branch-normalized,0x82C9F198,0x82C9F198,0x82C9F198,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,32034,0x82C99298,ProcessAndQueryHashTable_82C99298,,0x00000420,branch-normalized,0x82C9FAC0,0x82C9FAC0,0x82C9FAC0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,36477,0x82C996B8,ProcessAndIterateAndProcess4_82C996B8,,0x0000006C,branch-normalized,0x82C9FEE0,0x82C9FEE0,0x82C9FEE0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
